l_code,l_name,year,day,rm
648,銚子,1953,325,8
648,銚子,1954,326,8
648,銚子,1955,325,8
648,銚子,1956,329,8
648,銚子,1957,405,8
648,銚子,1958,401,8
648,銚子,1959,323,8
648,銚子,1960,326,8
648,銚子,1961,401,8
648,銚子,1962,401,8
648,銚子,1963,404,8
648,銚子,1964,403,8
648,銚子,1965,413,8
648,銚子,1966,323,8
648,銚子,1967,401,8
648,銚子,1968,331,8
648,銚子,1969,404,8
648,銚子,1970,410,8
648,銚子,1971,402,8
648,銚子,1972,329,8
648,銚子,1973,401,8
648,銚子,1974,402,8
648,銚子,1975,403,8
651,津,1953,401,8
651,津,1954,330,8
651,津,1955,331,8
651,津,1956,403,8
651,津,1957,408,8
651,津,1958,406,8
651,津,1959,323,8
651,津,1960,328,8
651,津,1961,403,8
651,津,1962,406,8
651,津,1963,406,8
651,津,1964,405,8
651,津,1965,412,8
651,津,1966,326,8
651,津,1967,330,8
651,津,1968,404,8
651,津,1969,408,8
651,津,1970,412,8
651,津,1971,403,8
651,津,1972,402,8
651,津,1973,401,8
651,津,1974,406,8
651,津,1975,404,8
654,浜松,1953,401,8
654,浜松,1954,328,8
654,浜松,1955,327,8
654,浜松,1956,405,8
654,浜松,1957,407,8
654,浜松,1958,402,8
654,浜松,1959,328,8
654,浜松,1960,329,8
654,浜松,1961,401,8
654,浜松,1962,406,8
654,浜松,1963,331,8
654,浜松,1964,402,8
654,浜松,1965,407,8
654,浜松,1966,322,8
654,浜松,1967,328,8
654,浜松,1968,331,8
654,浜松,1969,401,8
654,浜松,1970,403,8
654,浜松,1971,328,8
654,浜松,1972,327,8
654,浜松,1973,330,8
654,浜松,1974,329,8
654,浜松,1975,330,8
656,静岡,1953,325,8
656,静岡,1954,327,8
656,静岡,1955,326,8
656,静岡,1956,328,8
656,静岡,1957,401,8
656,静岡,1958,325,8
656,静岡,1959,320,8
656,静岡,1960,324,8
656,静岡,1961,331,8
656,静岡,1962,402,8
656,静岡,1963,330,8
656,静岡,1964,401,8
656,静岡,1965,401,8
656,静岡,1966,319,8
656,静岡,1967,328,8
656,静岡,1968,329,8
656,静岡,1969,329,8
656,静岡,1970,402,8
656,静岡,1971,329,8
656,静岡,1972,327,8
656,静岡,1973,329,8
656,静岡,1974,329,8
656,静岡,1975,330,8
662,東京,1953,326,8
662,東京,1954,326,8
662,東京,1955,324,8
662,東京,1956,326,8
662,東京,1957,402,8
662,東京,1958,330,8
662,東京,1959,324,8
662,東京,1960,323,8
662,東京,1961,401,8
662,東京,1962,401,8
662,東京,1963,401,8
662,東京,1964,402,8
662,東京,1965,402,8
662,東京,1966,320,8
662,東京,1967,330,8
662,東京,1968,329,8
662,東京,1969,406,8
662,東京,1970,407,8
662,東京,1971,330,8
662,東京,1972,328,8
662,東京,1973,331,8
662,東京,1974,402,8
662,東京,1975,329,8
663,尾鷲,1953,322,8
663,尾鷲,1954,326,8
663,尾鷲,1955,321,8
663,尾鷲,1956,328,8
663,尾鷲,1957,405,8
663,尾鷲,1958,328,8
663,尾鷲,1959,318,8
663,尾鷲,1960,328,8
663,尾鷲,1961,328,8
663,尾鷲,1962,402,8
663,尾鷲,1963,401,8
663,尾鷲,1964,403,8
663,尾鷲,1965,407,8
663,尾鷲,1966,322,8
663,尾鷲,1967,327,8
663,尾鷲,1968,330,8
663,尾鷲,1969,401,8
663,尾鷲,1970,405,8
663,尾鷲,1971,328,8
663,尾鷲,1972,329,8
663,尾鷲,1973,330,8
663,尾鷲,1974,327,8
663,尾鷲,1975,331,8
670,横浜,1953,325,8
670,横浜,1954,326,8
670,横浜,1955,324,8
670,横浜,1956,328,8
670,横浜,1957,403,8
670,横浜,1958,325,8
670,横浜,1959,320,8
670,横浜,1960,321,8
670,横浜,1961,331,8
670,横浜,1962,329,8
670,横浜,1963,401,8
670,横浜,1964,404,8
670,横浜,1965,403,8
670,横浜,1966,319,8
670,横浜,1967,330,8
670,横浜,1968,329,8
670,横浜,1969,403,8
670,横浜,1970,404,8
670,横浜,1971,330,8
670,横浜,1972,328,8
670,横浜,1973,331,8
670,横浜,1974,401,8
670,横浜,1975,330,8
672,館山,1953,-,-
672,館山,1954,-,-
672,館山,1955,-,-
672,館山,1956,-,-
672,館山,1957,-,-
672,館山,1958,-,-
672,館山,1959,-,-
672,館山,1960,-,-
672,館山,1961,-,-
672,館山,1962,-,-
672,館山,1963,-,-
672,館山,1964,-,-
672,館山,1965,-,-
672,館山,1966,-,-
672,館山,1967,-,-
672,館山,1968,-,-
672,館山,1969,401,8
672,館山,1970,406,8
672,館山,1971,330,8
672,館山,1972,329,8
672,館山,1973,331,8
672,館山,1974,401,8
672,館山,1975,402,8
675,大島,1953,405,8
675,大島,1954,326,8
675,大島,1955,-,-
675,大島,1956,320,8
675,大島,1957,326,8
675,大島,1958,-,-
675,大島,1959,321,8
675,大島,1960,-,-
675,大島,1961,-,-
675,大島,1962,-,-
675,大島,1963,401,8
675,大島,1964,403,8
675,大島,1965,406,8
675,大島,1966,317,8
675,大島,1967,331,8
675,大島,1968,329,8
675,大島,1969,404,8
675,大島,1970,403,8
675,大島,1971,329,8
675,大島,1972,329,8
675,大島,1973,401,8
675,大島,1974,401,8
675,大島,1975,331,8
677,三宅島,1953,-,-
677,三宅島,1954,-,-
677,三宅島,1955,-,-
677,三宅島,1956,-,-
677,三宅島,1957,-,-
677,三宅島,1958,-,-
677,三宅島,1959,-,-
677,三宅島,1960,-,-
677,三宅島,1961,-,-
677,三宅島,1962,-,-
677,三宅島,1963,-,-
677,三宅島,1964,-,-
677,三宅島,1965,328,8
677,三宅島,1966,317,8
677,三宅島,1967,325,8
677,三宅島,1968,328,8
677,三宅島,1969,325,8
677,三宅島,1970,-,-
677,三宅島,1971,327,8
677,三宅島,1972,330,8
677,三宅島,1973,401,8
677,三宅島,1974,325,8
677,三宅島,1975,402,8
678,八丈島,1953,327,8
678,八丈島,1954,403,8
678,八丈島,1955,321,8
678,八丈島,1956,328,8
678,八丈島,1957,402,8
678,八丈島,1958,404,8
678,八丈島,1959,401,8
678,八丈島,1960,403,8
678,八丈島,1961,401,8
678,八丈島,1962,402,8
678,八丈島,1963,401,8
678,八丈島,1964,405,8
678,八丈島,1965,407,8
678,八丈島,1966,328,8
678,八丈島,1967,328,8
678,八丈島,1968,325,8
678,八丈島,1969,423,8
678,八丈島,1970,406,8
678,八丈島,1971,402,8
678,八丈島,1972,415,8
678,八丈島,1973,407,8
678,八丈島,1974,330,8
678,八丈島,1975,407,8
740,西郷,1953,406,8
740,西郷,1954,331,8
740,西郷,1955,331,8
740,西郷,1956,406,8
740,西郷,1957,409,8
740,西郷,1958,401,8
740,西郷,1959,325,8
740,西郷,1960,328,8
740,西郷,1961,403,8
740,西郷,1962,407,8
740,西郷,1963,409,8
740,西郷,1964,407,8
740,西郷,1965,412,8
740,西郷,1966,330,8
740,西郷,1967,401,8
740,西郷,1968,407,8
740,西郷,1969,413,8
740,西郷,1970,414,8
740,西郷,1971,408,8
740,西郷,1972,406,8
740,西郷,1973,407,8
740,西郷,1974,410,8
740,西郷,1975,408,8
741,松江,1953,402,8
741,松江,1954,331,8
741,松江,1955,329,8
741,松江,1956,405,8
741,松江,1957,410,8
741,松江,1958,405,8
741,松江,1959,327,8
741,松江,1960,329,8
741,松江,1961,401,8
741,松江,1962,405,8
741,松江,1963,410,8
741,松江,1964,405,8
741,松江,1965,412,8
741,松江,1966,328,8
741,松江,1967,331,8
741,松江,1968,405,8
741,松江,1969,410,8
741,松江,1970,409,8
741,松江,1971,406,8
741,松江,1972,404,8
741,松江,1973,401,8
741,松江,1974,406,8
741,松江,1975,407,8
744,米子,1953,-,-
744,米子,1954,405,8
744,米子,1955,327,8
744,米子,1956,407,8
744,米子,1957,410,8
744,米子,1958,404,8
744,米子,1959,326,8
744,米子,1960,329,8
744,米子,1961,401,8
744,米子,1962,405,8
744,米子,1963,405,8
744,米子,1964,403,8
744,米子,1965,413,8
744,米子,1966,329,8
744,米子,1967,401,8
744,米子,1968,404,8
744,米子,1969,409,8
744,米子,1970,409,8
744,米子,1971,405,8
744,米子,1972,331,8
744,米子,1973,331,8
744,米子,1974,405,8
744,米子,1975,406,8
746,鳥取,1953,403,8
746,鳥取,1954,401,8
746,鳥取,1955,329,8
746,鳥取,1956,403,8
746,鳥取,1957,410,8
746,鳥取,1958,404,8
746,鳥取,1959,328,8
746,鳥取,1960,330,8
746,鳥取,1961,404,8
746,鳥取,1962,404,8
746,鳥取,1963,406,8
746,鳥取,1964,405,8
746,鳥取,1965,412,8
746,鳥取,1966,329,8
746,鳥取,1967,331,8
746,鳥取,1968,404,8
746,鳥取,1969,408,8
746,鳥取,1970,410,8
746,鳥取,1971,405,8
746,鳥取,1972,330,8
746,鳥取,1973,401,8
746,鳥取,1974,404,8
746,鳥取,1975,404,8
747,豊岡,1953,405,8
747,豊岡,1954,402,8
747,豊岡,1955,401,8
747,豊岡,1956,405,8
747,豊岡,1957,408,8
747,豊岡,1958,405,8
747,豊岡,1959,325,8
747,豊岡,1960,329,8
747,豊岡,1961,403,8
747,豊岡,1962,407,8
747,豊岡,1963,408,8
747,豊岡,1964,404,8
747,豊岡,1965,414,8
747,豊岡,1966,401,8
747,豊岡,1967,403,8
747,豊岡,1968,406,8
747,豊岡,1969,409,8
747,豊岡,1970,414,8
747,豊岡,1971,407,8
747,豊岡,1972,402,8
747,豊岡,1973,404,8
747,豊岡,1974,407,8
747,豊岡,1975,408,8
750,舞鶴,1953,401,8
750,舞鶴,1954,330,8
750,舞鶴,1955,329,8
750,舞鶴,1956,331,8
750,舞鶴,1957,411,8
750,舞鶴,1958,404,8
750,舞鶴,1959,327,8
750,舞鶴,1960,330,8
750,舞鶴,1961,404,8
750,舞鶴,1962,403,8
750,舞鶴,1963,403,8
750,舞鶴,1964,405,8
750,舞鶴,1965,413,8
750,舞鶴,1966,402,8
750,舞鶴,1967,402,8
750,舞鶴,1968,406,8
750,舞鶴,1969,409,8
750,舞鶴,1970,414,8
750,舞鶴,1971,406,8
750,舞鶴,1972,331,8
750,舞鶴,1973,404,8
750,舞鶴,1974,407,8
750,舞鶴,1975,407,8
755,浜田,1953,323,8
755,浜田,1954,326,8
755,浜田,1955,322,8
755,浜田,1956,402,8
755,浜田,1957,405,8
755,浜田,1958,325,8
755,浜田,1959,323,8
755,浜田,1960,326,8
755,浜田,1961,330,8
755,浜田,1962,328,8
755,浜田,1963,404,8
755,浜田,1964,401,8
755,浜田,1965,401,8
755,浜田,1966,320,8
755,浜田,1967,326,8
755,浜田,1968,402,8
755,浜田,1969,403,8
755,浜田,1970,404,8
755,浜田,1971,402,8
755,浜田,1972,403,8
755,浜田,1973,328,8
755,浜田,1974,402,8
755,浜田,1975,331,8
759,京都,1953,405,8
759,京都,1954,329,8
759,京都,1955,328,8
759,京都,1956,401,8
759,京都,1957,407,8
759,京都,1958,402,8
759,京都,1959,323,8
759,京都,1960,329,8
759,京都,1961,331,8
759,京都,1962,402,8
759,京都,1963,404,8
759,京都,1964,405,8
759,京都,1965,409,8
759,京都,1966,327,8
759,京都,1967,401,8
759,京都,1968,402,8
759,京都,1969,407,8
759,京都,1970,409,8
759,京都,1971,401,8
759,京都,1972,330,8
759,京都,1973,401,8
759,京都,1974,404,8
759,京都,1975,404,8
761,彦根,1953,405,8
761,彦根,1954,331,8
761,彦根,1955,331,8
761,彦根,1956,405,8
761,彦根,1957,410,8
761,彦根,1958,405,8
761,彦根,1959,329,8
761,彦根,1960,331,8
761,彦根,1961,404,8
761,彦根,1962,405,8
761,彦根,1963,405,8
761,彦根,1964,406,8
761,彦根,1965,415,8
761,彦根,1966,405,8
761,彦根,1967,403,8
761,彦根,1968,406,8
761,彦根,1969,407,8
761,彦根,1970,411,8
761,彦根,1971,403,8
761,彦根,1972,331,8
761,彦根,1973,402,8
761,彦根,1974,408,8
761,彦根,1975,406,8
762,下関,1953,329,8
762,下関,1954,328,8
762,下関,1955,324,8
762,下関,1956,404,8
762,下関,1957,406,8
762,下関,1958,325,8
762,下関,1959,323,8
762,下関,1960,329,8
762,下関,1961,329,8
762,下関,1962,402,8
762,下関,1963,405,8
762,下関,1964,401,8
762,下関,1965,405,8
762,下関,1966,326,8
762,下関,1967,330,8
762,下関,1968,402,8
762,下関,1969,404,8
762,下関,1970,405,8
