Site Name,Currently Being Observed,Latitude,Longitude,Year,First Bloom Date
"Niigata, Japan",True,37.6452283,138.7669125,2008,4/5/2008
"Kanazawa, Japan",True,36.5780499,136.6480247,2008,4/2/2008
"Toyama, Japan",True,36.6957569,137.2136215,2008,4/2/2008
"Nagano, Japan",True,36.1143945,138.0319015,2008,4/10/2008
"Takada, Japan",False,34.516288,135.7448226,2008,
"Utsunomiya, Japan",True,36.5549677,139.8828776,2008,3/28/2008
"Fukui, Japan",True,35.9263502,136.6068127,2008,4/2/2008
"Takayama, Japan",False,36.1396246,137.2510322,2008,
"Matsumoto, Japan",False,36.2382047,137.9687141,2008,
"Maebashi, Japan",True,36.3893418,139.0632826,2008,3/26/2008
"Kumagaya, Japan",True,36.1472472,139.3886141,2008,3/25/2008
"Mito, Japan",True,36.3657792,140.4713933,2008,3/27/2008
"Tsuruga, Japan",False,35.6445135,136.0734634,2008,
"Gifu, Japan",True,35.7867449,137.0460777,2008,3/23/2008
"Nagoya, Japan",True,35.1851045,136.8998438,2008,3/22/2008
"Iida, Japan",False,35.5147101,137.8219519,2008,
"Kofu, Japan",True,35.6652481,138.5710441,2008,3/24/2008
"Choshi, Japan",True,35.7345338,140.8272667,2008,3/25/2008
"Tsu, Japan",True,34.7341973,136.5153283,2008,3/27/2008
"Hamamatsu, Japan",False,34.7109786,137.7259431,2008,
"Shizuoka, Japan",True,34.979149,138.38299,2008,3/22/2008
"Tokyo, Japan",True,35.6828387,139.7594549,2008,3/22/2008
"Owase, Japan",False,34.0707815,136.1911394,2008,
"Yokohama, Japan",True,35.444991,139.636768,2008,3/23/2008
"Tateyama, Japan",False,34.9965304,139.8699838,2008,
"Oshima, Japan",False,34.737515,139.400251,2008,3/24/2008
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,2008,
"Hachijojima, Japan",False,33.1024935,139.8076939278656,2008,3/30/2008
"Saigo, Japan",False,32.8728923,130.2439633,2008,4/3/2008
"Matsue, Japan",True,35.468115,133.048768,2008,4/1/2008
"Yonago, Japan",False,35.4276408,133.331459,2008,3/31/2008
"Tottori, Japan",True,35.3555075,133.8678525,2008,3/29/2008
"Toyooka, Japan",False,35.5446737,134.8201126,2008,
"Maizuru, Japan",False,35.4704853,135.34844,2008,4/2/2008
"Hamada, Japan",False,34.8991982,132.0799984,2008,
"Kyoto, Japan",True,35.021041,135.7556075,2008,3/24/2008
"Hikone, Japan",True,35.254276,136.215376,2008,3/30/2008
"Hiroshima, Japan",True,34.3916058,132.4518156,2008,3/25/2008
"Okayama, Japan",True,34.6553944,133.9194595,2008,3/26/2008
"Kobe, Japan",True,34.6932379,135.1943764,2008,3/26/2008
"Osaka, Japan",True,34.6198813,135.490357,2008,3/26/2008
"Sumoto, Japan",False,34.3389909,134.859985,2008,
"Wakayama, Japan",True,34.234617,135.1782181,2008,3/24/2008
"Shionomisaki, Japan",False,33.4377085,135.7549926,2008,3/24/2008
"Nara, Japan",True,34.2963089,135.8816819,2008,3/26/2008
"Matsuyama, Japan",True,33.8395188,132.7653521,2008,3/25/2008
"Takamatsu, Japan",True,34.3425592,134.0465338,2008,3/25/2008
"Uwajima, Japan",False,33.2232315,132.5606514,2008,
"Kochi, Japan",True,33.5680384,133.5394221,2008,3/24/2008
"Tokushima, Japan",True,34.0698307,134.5550353,2008,3/25/2008
"Shimonoseki, Japan",True,33.9577116,130.9415455,2008,3/26/2008
"Izuhara, Japan",False,34.2022882,129.288952,2008,3/27/2008
"Fukuoka, Japan",True,33.6251241,130.6180016,2008,3/24/2008
"Saga, Japan",True,33.2185408,130.1296585,2008,3/24/2008
"Oita, Japan",True,33.1819875,131.4270217,2008,3/24/2008
"Fukue, Japan",False,34.0471135,130.9156608,2008,3/31/2008
"Nagasaki, Japan",True,33.1154683,129.7874339,2008,3/24/2008
"Kumamoto, Japan",True,32.6450475,130.6341345,2008,3/22/2008
"Nobeoka, Japan",False,32.5823063,131.6649034,2008,
"Kagoshima, Japan",True,31.5841689,130.543387,2008,3/28/2008
"Miyazaki, Japan",True,31.9076334,131.4204022,2008,3/26/2008
"Yakushima, Japan",False,30.347925,130.52448324447516,2008,
"Tanegashima, Japan",False,30.591848,130.99589484044418,2008,
"Naze, Japan",True,28.3934485,129.5337385,2008,1/21/2008
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,2008,1/30/2008
"Ishigaki Island, Japan",True,24.3618503,124.1543424,2008,1/27/2008
"Miyakojima, Japan",True,24.813957,125.30557898287014,2008,1/29/2008
"Kumejima, Japan",False,26.341139,126.78905289115316,2008,
"Naha, Japan",True,26.2122345,127.6791452,2008,1/3/2008
"Nago, Japan",False,26.5914524,127.9773062,2008,
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,2008,
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,2008,1/25/2008
"Wakkanai, Japan",True,45.4158108,141.6730309,2009,5/10/2009
"Rumoi, Japan",False,43.941029,141.6368171,2009,
"Asahikawa, Japan",True,43.7627501,142.3579263,2009,5/3/2009
"Abashiri, Japan",True,44.0206027,144.2732035,2009,5/4/2009
"Sapporo, Japan",True,43.061936,141.3542924,2009,5/1/2009
"Iwamizawa, Japan",False,43.1959915,141.7761132,2009,
"Obihiro, Japan",True,42.923809,143.1966324,2009,5/1/2009
"Kushiro, Japan",True,42.9906837,144.3820381,2009,5/10/2009
"Nemuro, Japan",False,43.3301154,145.5829068,2009,5/10/2009
"Muroran, Japan",True,42.3152461,140.9740731,2009,5/3/2009
"Urakawa, Japan",False,42.1684998,142.7680974,2009,5/5/2009
"Esashi, Japan",False,41.8690714,140.1272235,2009,
"Hakodate, Japan",True,41.768793,140.729008,2009,4/25/2009
"Kutchan, Japan",False,42.901741,140.7590818,2009,
"Monbetsu, Japan",False,44.3565151,143.3545224,2009,
"Hiroo, Japan",False,42.285532,143.3116162,2009,
"Shinjo, Japan",False,38.7648577,140.3021449,2009,
"Aomori, Japan",True,40.886943,140.590121,2009,4/18/2009
"Hachinohe, Japan",False,40.5122388,141.4882959,2009,
"Akita, Japan",True,39.6898802,140.342608,2009,4/14/2009
"Morioka, Japan",True,39.7021331,141.1545397,2009,4/13/2009
"Miyako, Japan",False,39.6395835,141.9461177,2009,
"Sakata, Japan",False,38.9147229,139.8364101,2009,4/11/2009
"Yamagata, Japan",True,38.2553393,140.3400205,2009,4/11/2009
"Sendai, Japan",True,38.2677554,140.8691498,2009,4/7/2009
"Fukushima, Japan",True,37.75454,140.4592144,2009,4/6/2009
"Shirakawa, Japan",False,37.1263397,140.2107192,2009,
"Onahama, Japan",False,36.9383759,140.8977807,2009,
"Wajima, Japan",False,37.3905644,136.8994281,2009,4/6/2009
"Aikawa, Japan",False,35.532347,139.297795,2009,
"Niigata, Japan",True,37.6452283,138.7669125,2009,4/7/2009
"Kanazawa, Japan",True,36.5780499,136.6480247,2009,4/3/2009
"Toyama, Japan",True,36.6957569,137.2136215,2009,3/30/2009
"Nagano, Japan",True,36.1143945,138.0319015,2009,4/8/2009
"Takada, Japan",False,34.516288,135.7448226,2009,
"Utsunomiya, Japan",True,36.5549677,139.8828776,2009,3/26/2009
"Fukui, Japan",True,35.9263502,136.6068127,2009,3/26/2009
"Takayama, Japan",False,36.1396246,137.2510322,2009,
"Matsumoto, Japan",False,36.2382047,137.9687141,2009,
"Maebashi, Japan",True,36.3893418,139.0632826,2009,3/30/2009
"Kumagaya, Japan",True,36.1472472,139.3886141,2009,3/25/2009
"Mito, Japan",True,36.3657792,140.4713933,2009,3/27/2009
"Tsuruga, Japan",False,35.6445135,136.0734634,2009,
"Gifu, Japan",True,35.7867449,137.0460777,2009,3/18/2009
"Nagoya, Japan",True,35.1851045,136.8998438,2009,3/19/2009
"Iida, Japan",False,35.5147101,137.8219519,2009,
"Kofu, Japan",True,35.6652481,138.5710441,2009,3/20/2009
"Choshi, Japan",True,35.7345338,140.8272667,2009,4/1/2009
"Tsu, Japan",True,34.7341973,136.5153283,2009,3/23/2009
"Hamamatsu, Japan",False,34.7109786,137.7259431,2009,
"Shizuoka, Japan",True,34.979149,138.38299,2009,3/19/2009
"Tokyo, Japan",True,35.6828387,139.7594549,2009,3/21/2009
"Owase, Japan",False,34.0707815,136.1911394,2009,
"Yokohama, Japan",True,35.444991,139.636768,2009,3/22/2009
"Tateyama, Japan",False,34.9965304,139.8699838,2009,
"Oshima, Japan",False,34.737515,139.400251,2009,3/26/2009
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,2009,
"Hachijojima, Japan",False,33.1024935,139.8076939278656,2009,4/4/2009
"Saigo, Japan",False,32.8728923,130.2439633,2009,
"Matsue, Japan",True,35.468115,133.048768,2009,3/22/2009
"Yonago, Japan",False,35.4276408,133.331459,2009,
"Tottori, Japan",True,35.3555075,133.8678525,2009,3/22/2009
"Toyooka, Japan",False,35.5446737,134.8201126,2009,
"Maizuru, Japan",False,35.4704853,135.34844,2009,3/25/2009
"Hamada, Japan",False,34.8991982,132.0799984,2009,
"Kyoto, Japan",True,35.021041,135.7556075,2009,3/19/2009
"Hikone, Japan",True,35.254276,136.215376,2009,3/28/2009
"Hiroshima, Japan",True,34.3916058,132.4518156,2009,3/22/2009
"Okayama, Japan",True,34.6553944,133.9194595,2009,3/21/2009
"Kobe, Japan",True,34.6932379,135.1943764,2009,3/23/2009
"Osaka, Japan",True,34.6198813,135.490357,2009,3/24/2009
"Sumoto, Japan",False,34.3389909,134.859985,2009,
"Wakayama, Japan",True,34.234617,135.1782181,2009,3/21/2009
"Shionomisaki, Japan",False,33.4377085,135.7549926,2009,3/22/2009
"Nara, Japan",True,34.2963089,135.8816819,2009,3/23/2009
"Matsuyama, Japan",True,33.8395188,132.7653521,2009,3/17/2009
"Takamatsu, Japan",True,34.3425592,134.0465338,2009,3/20/2009
"Uwajima, Japan",False,33.2232315,132.5606514,2009,
"Kochi, Japan",True,33.5680384,133.5394221,2009,3/16/2009
"Tokushima, Japan",True,34.0698307,134.5550353,2009,3/23/2009
"Shimonoseki, Japan",True,33.9577116,130.9415455,2009,3/18/2009
"Izuhara, Japan",False,34.2022882,129.288952,2009,3/18/2009
"Fukuoka, Japan",True,33.6251241,130.6180016,2009,3/13/2009
"Saga, Japan",True,33.2185408,130.1296585,2009,3/19/2009
"Oita, Japan",True,33.1819875,131.4270217,2009,3/17/2009
"Fukue, Japan",False,34.0471135,130.9156608,2009,3/23/2009
"Nagasaki, Japan",True,33.1154683,129.7874339,2009,3/21/2009
"Kumamoto, Japan",True,32.6450475,130.6341345,2009,3/16/2009
"Nobeoka, Japan",False,32.5823063,131.6649034,2009,
"Kagoshima, Japan",True,31.5841689,130.543387,2009,3/19/2009
"Miyazaki, Japan",True,31.9076334,131.4204022,2009,3/16/2009
"Yakushima, Japan",False,30.347925,130.52448324447516,2009,
"Tanegashima, Japan",False,30.591848,130.99589484044418,2009,
"Naze, Japan",True,28.3934485,129.5337385,2009,1/22/2009
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,2009,
"Ishigaki Island, Japan",True,24.3618503,124.1543424,2009,1/19/2009
"Miyakojima, Japan",True,24.813957,125.30557898287014,2009,1/27/2009
"Kumejima, Japan",False,26.341139,126.78905289115316,2009,
"Naha, Japan",True,26.2122345,127.6791452,2009,1/2/2009
"Nago, Japan",False,26.5914524,127.9773062,2009,
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,2009,
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,2009,1/25/2009
"Wakkanai, Japan",True,45.4158108,141.6730309,2010,5/22/2010
"Rumoi, Japan",False,43.941029,141.6368171,2010,
"Asahikawa, Japan",True,43.7627501,142.3579263,2010,5/11/2010
"Abashiri, Japan",True,44.0206027,144.2732035,2010,5/17/2010
"Sapporo, Japan",True,43.061936,141.3542924,2010,5/7/2010
"Iwamizawa, Japan",False,43.1959915,141.7761132,2010,
"Obihiro, Japan",True,42.923809,143.1966324,2010,5/8/2010
"Kushiro, Japan",True,42.9906837,144.3820381,2010,5/19/2010
"Nemuro, Japan",False,43.3301154,145.5829068,2010,5/18/2010
"Muroran, Japan",True,42.3152461,140.9740731,2010,5/14/2010
"Urakawa, Japan",False,42.1684998,142.7680974,2010,
"Esashi, Japan",False,41.8690714,140.1272235,2010,
"Hakodate, Japan",True,41.768793,140.729008,2010,5/5/2010
"Kutchan, Japan",False,42.901741,140.7590818,2010,
"Monbetsu, Japan",False,44.3565151,143.3545224,2010,
"Hiroo, Japan",False,42.285532,143.3116162,2010,
"Shinjo, Japan",False,38.7648577,140.3021449,2010,
"Aomori, Japan",True,40.886943,140.590121,2010,4/28/2010
"Hachinohe, Japan",False,40.5122388,141.4882959,2010,
"Akita, Japan",True,39.6898802,140.342608,2010,4/24/2010
"Morioka, Japan",True,39.7021331,141.1545397,2010,4/25/2010
"Miyako, Japan",False,39.6395835,141.9461177,2010,
"Sakata, Japan",False,38.9147229,139.8364101,2010,
"Yamagata, Japan",True,38.2553393,140.3400205,2010,4/19/2010
"Sendai, Japan",True,38.2677554,140.8691498,2010,4/13/2010
"Fukushima, Japan",True,37.75454,140.4592144,2010,4/9/2010
"Shirakawa, Japan",False,37.1263397,140.2107192,2010,
"Onahama, Japan",False,36.9383759,140.8977807,2010,
"Wajima, Japan",False,37.3905644,136.8994281,2010,4/9/2010
"Aikawa, Japan",False,35.532347,139.297795,2010,
"Niigata, Japan",True,37.6452283,138.7669125,2010,4/11/2010
"Kanazawa, Japan",True,36.5780499,136.6480247,2010,4/1/2010
"Toyama, Japan",True,36.6957569,137.2136215,2010,4/2/2010
"Nagano, Japan",True,36.1143945,138.0319015,2010,4/9/2010
"Takada, Japan",False,34.516288,135.7448226,2010,
"Utsunomiya, Japan",True,36.5549677,139.8828776,2010,4/2/2010
"Fukui, Japan",True,35.9263502,136.6068127,2010,4/2/2010
"Takayama, Japan",False,36.1396246,137.2510322,2010,
"Matsumoto, Japan",False,36.2382047,137.9687141,2010,
"Maebashi, Japan",True,36.3893418,139.0632826,2010,4/1/2010
"Kumagaya, Japan",True,36.1472472,139.3886141,2010,3/31/2010
"Mito, Japan",True,36.3657792,140.4713933,2010,4/2/2010
"Tsuruga, Japan",False,35.6445135,136.0734634,2010,
"Gifu, Japan",True,35.7867449,137.0460777,2010,3/20/2010
"Nagoya, Japan",True,35.1851045,136.8998438,2010,3/18/2010
"Iida, Japan",False,35.5147101,137.8219519,2010,
"Kofu, Japan",True,35.6652481,138.5710441,2010,3/20/2010
"Choshi, Japan",True,35.7345338,140.8272667,2010,4/1/2010
"Tsu, Japan",True,34.7341973,136.5153283,2010,3/24/2010
"Hamamatsu, Japan",False,34.7109786,137.7259431,2010,
"Shizuoka, Japan",True,34.979149,138.38299,2010,3/17/2010
"Tokyo, Japan",True,35.6828387,139.7594549,2010,3/22/2010
"Owase, Japan",False,34.0707815,136.1911394,2010,
"Yokohama, Japan",True,35.444991,139.636768,2010,3/22/2010
"Tateyama, Japan",False,34.9965304,139.8699838,2010,
"Oshima, Japan",False,34.737515,139.400251,2010,
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,2010,
"Hachijojima, Japan",False,33.1024935,139.8076939278656,2010,
"Saigo, Japan",False,32.8728923,130.2439633,2010,
"Matsue, Japan",True,35.468115,133.048768,2010,3/22/2010
"Yonago, Japan",False,35.4276408,133.331459,2010,
"Tottori, Japan",True,35.3555075,133.8678525,2010,3/25/2010
"Toyooka, Japan",False,35.5446737,134.8201126,2010,
"Maizuru, Japan",False,35.4704853,135.34844,2010,3/27/2010
"Hamada, Japan",False,34.8991982,132.0799984,2010,
"Kyoto, Japan",True,35.021041,135.7556075,2010,3/19/2010
"Hikone, Japan",True,35.254276,136.215376,2010,4/1/2010
"Hiroshima, Japan",True,34.3916058,132.4518156,2010,3/20/2010
"Okayama, Japan",True,34.6553944,133.9194595,2010,3/22/2010
"Kobe, Japan",True,34.6932379,135.1943764,2010,3/20/2010
"Osaka, Japan",True,34.6198813,135.490357,2010,3/21/2010
"Sumoto, Japan",False,34.3389909,134.859985,2010,
"Wakayama, Japan",True,34.234617,135.1782181,2010,3/18/2010
"Shionomisaki, Japan",False,33.4377085,135.7549926,2010,
"Nara, Japan",True,34.2963089,135.8816819,2010,3/20/2010
"Matsuyama, Japan",True,33.8395188,132.7653521,2010,3/14/2010
"Takamatsu, Japan",True,34.3425592,134.0465338,2010,3/20/2010
"Uwajima, Japan",False,33.2232315,132.5606514,2010,
"Kochi, Japan",True,33.5680384,133.5394221,2010,3/10/2010
"Tokushima, Japan",True,34.0698307,134.5550353,2010,3/26/2010
"Shimonoseki, Japan",True,33.9577116,130.9415455,2010,3/20/2010
"Izuhara, Japan",False,34.2022882,129.288952,2010,
"Fukuoka, Japan",True,33.6251241,130.6180016,2010,3/14/2010
"Saga, Japan",True,33.2185408,130.1296585,2010,3/21/2010
"Oita, Japan",True,33.1819875,131.4270217,2010,3/17/2010
"Fukue, Japan",False,34.0471135,130.9156608,2010,
"Nagasaki, Japan",True,33.1154683,129.7874339,2010,3/18/2010
"Kumamoto, Japan",True,32.6450475,130.6341345,2010,3/16/2010
"Nobeoka, Japan",False,32.5823063,131.6649034,2010,
"Kagoshima, Japan",True,31.5841689,130.543387,2010,3/23/2010
"Miyazaki, Japan",True,31.9076334,131.4204022,2010,3/17/2010
"Yakushima, Japan",False,30.347925,130.52448324447516,2010,
"Tanegashima, Japan",False,30.591848,130.99589484044418,2010,
"Naze, Japan",True,28.3934485,129.5337385,2010,1/22/2010
"Yonaguni Island, Japan",False,24.455595,122.98760597555837,2010,
"Ishigaki Island, Japan",True,24.3618503,124.1543424,2010,1/15/2010
"Miyakojima, Japan",True,24.813957,125.30557898287014,2010,1/18/2010
"Kumejima, Japan",False,26.341139,126.78905289115316,2010,
"Naha, Japan",True,26.2122345,127.6791452,2010,12/31/2009
"Nago, Japan",False,26.5914524,127.9773062,2010,
"Iriomote Island, Japan",False,24.3464015,123.83916364873272,2010,
"Minamidaitojima, Japan",True,25.8423115,131.24287129209847,2010,1/26/2010
"Wakkanai, Japan",True,45.4158108,141.6730309,2011,5/19/2011
"Rumoi, Japan",False,43.941029,141.6368171,2011,
"Asahikawa, Japan",True,43.7627501,142.3579263,2011,5/9/2011
"Abashiri, Japan",True,44.0206027,144.2732035,2011,5/16/2011
"Sapporo, Japan",True,43.061936,141.3542924,2011,5/7/2011
"Iwamizawa, Japan",False,43.1959915,141.7761132,2011,
"Obihiro, Japan",True,42.923809,143.1966324,2011,5/3/2011
"Kushiro, Japan",True,42.9906837,144.3820381,2011,5/18/2011
"Nemuro, Japan",False,43.3301154,145.5829068,2011,
"Muroran, Japan",True,42.3152461,140.9740731,2011,5/6/2011
"Urakawa, Japan",False,42.1684998,142.7680974,2011,
"Esashi, Japan",False,41.8690714,140.1272235,2011,
"Hakodate, Japan",True,41.768793,140.729008,2011,5/2/2011
"Kutchan, Japan",False,42.901741,140.7590818,2011,
"Monbetsu, Japan",False,44.3565151,143.3545224,2011,
"Hiroo, Japan",False,42.285532,143.3116162,2011,
"Shinjo, Japan",False,38.7648577,140.3021449,2011,
"Aomori, Japan",True,40.886943,140.590121,2011,4/25/2011
"Hachinohe, Japan",False,40.5122388,141.4882959,2011,
"Akita, Japan",True,39.6898802,140.342608,2011,4/23/2011
"Morioka, Japan",True,39.7021331,141.1545397,2011,4/20/2011
"Miyako, Japan",False,39.6395835,141.9461177,2011,
"Sakata, Japan",False,38.9147229,139.8364101,2011,
"Yamagata, Japan",True,38.2553393,140.3400205,2011,4/18/2011
"Sendai, Japan",True,38.2677554,140.8691498,2011,4/12/2011
"Fukushima, Japan",True,37.75454,140.4592144,2011,4/12/2011
"Shirakawa, Japan",False,37.1263397,140.2107192,2011,
"Onahama, Japan",False,36.9383759,140.8977807,2011,
"Wajima, Japan",False,37.3905644,136.8994281,2011,
"Aikawa, Japan",False,35.532347,139.297795,2011,
"Niigata, Japan",True,37.6452283,138.7669125,2011,4/14/2011
"Kanazawa, Japan",True,36.5780499,136.6480247,2011,4/7/2011
"Toyama, Japan",True,36.6957569,137.2136215,2011,4/8/2011
"Nagano, Japan",True,36.1143945,138.0319015,2011,4/15/2011
"Takada, Japan",False,34.516288,135.7448226,2011,
"Utsunomiya, Japan",True,36.5549677,139.8828776,2011,4/6/2011
"Fukui, Japan",True,35.9263502,136.6068127,2011,4/7/2011
"Takayama, Japan",False,36.1396246,137.2510322,2011,
"Matsumoto, Japan",False,36.2382047,137.9687141,2011,
"Maebashi, Japan",True,36.3893418,139.0632826,2011,4/3/2011
"Kumagaya, Japan",True,36.1472472,139.3886141,2011,4/1/2011
"Mito, Japan",True,36.3657792,140.4713933,2011,4/6/2011
"Tsuruga, Japan",False,35.6445135,136.0734634,2011,
"Gifu, Japan",True,35.7867449,137.0460777,2011,3/28/2011
"Nagoya, Japan",True,35.1851045,136.8998438,2011,3/27/2011
"Iida, Japan",False,35.5147101,137.8219519,2011,
"Kofu, Japan",True,35.6652481,138.5710441,2011,3/29/2011
"Choshi, Japan",True,35.7345338,140.8272667,2011,4/4/2011
"Tsu, Japan",True,34.7341973,136.5153283,2011,4/1/2011
"Hamamatsu, Japan",False,34.7109786,137.7259431,2011,
"Shizuoka, Japan",True,34.979149,138.38299,2011,3/20/2011
"Tokyo, Japan",True,35.6828387,139.7594549,2011,3/28/2011
"Owase, Japan",False,34.0707815,136.1911394,2011,
"Yokohama, Japan",True,35.444991,139.636768,2011,3/30/2011
"Tateyama, Japan",False,34.9965304,139.8699838,2011,
"Oshima, Japan",False,34.737515,139.400251,2011,
"Miyakejima, Japan",False,34.085378000000006,139.52127731368265,2011,
"Hachijojima, Japan",False,33.1024935,139.8076939278656,2011,
"Saigo, Japan",False,32.8728923,130.2439633,2011,
"Matsue, Japan",True,35.468115,133.048768,2011,4/6/2011
"Yonago, Japan",False,35.4276408,133.331459,2011,
"Tottori, Japan",True,35.3555075,133.8678525,2011,4/2/2011
"Toyooka, Japan",False,35.5446737,134.8201126,2011,
"Maizuru, Japan",False,35.4704853,135.34844,2011,4/5/2011
"Hamada, Japan",False,34.8991982,132.0799984,2011,
"Kyoto, Japan",True,35.021041,135.7556075,2011,3/28/2011
"Hikone, Japan",True,35.254276,136.215376,2011,4/1/2011
"Hiroshima, Japan",True,34.3916058,132.4518156,2011,4/1/2011
"Okayama, Japan",True,34.6553944,133.9194595,2011,3/31/2011
"Kobe, Japan",True,34.6932379,135.1943764,2011,3/31/2011
"Osaka, Japan",True,34.6198813,135.490357,2011,3/31/2011
"Sumoto, Japan",False,34.3389909,134.859985,2011,
"Wakayama, Japan",True,34.234617,135.1782181,2011,3/27/2011
"Shionomisaki, Japan",False,33.4377085,135.7549926,2011,
"Nara, Japan",True,34.2963089,135.8816819,2011,3/31/2011
"Matsuyama, Japan",True,33.8395188,132.7653521,2011,3/25/2011
"Takamatsu, Japan",True,34.3425592,134.0465338,2011,3/31/2011
"Uwajima, Japan",False,33.2232315,132.5606514,2011,
"Kochi, Japan",True,33.5680384,133.5394221,2011,3/22/2011
"Tokushima, Japan",True,34.0698307,134.5550353,2011,3/31/2011
"Shimonoseki, Japan",True,33.9577116,130.9415455,2011,3/30/2011
"Izuhara, Japan",False,34.2022882,129.288952,2011,
"Fukuoka, Japan",True,33.6251241,130.6180016,2011,3/22/2011
